TO_length_in_sec,TO_OMC_Duration,Calls Count,Connection Made Calls,Dial Attempt Calls,timezone,season_status,season_month,lgs_sentiment_style,lgs_agent_gender,is_decision_maker,ready_for_customers,forbidden_industry,ready_to_transfer,lgs_call_not_transferred,customer_sentiment_lgs,customer_language,customer_knows_marketing,customer_availability,who_said_hello_first_lgs,customer_marketing_experience,technical_quality_score,technical_quality_issues,customer_talk_percentage,agent_talk_percentage,talk_ratio_classification,total_discovery_questions,goal1_questions,goal2_questions,goal3_questions,discovery_quality,advanced_discovery_used,total_buying_signals,total_resistance_signals,signal_ratio,customer_sentiment_omc,omc_agent_sentiment_style,omc_who_said_hello_first,time_to_reason_seconds,business_type_mentioned,location_mentioned,within_45_seconds,call_structure_framed,call_structure_clarity,total_objections,objections_acknowledged,objections_rebutted,acknowledgement_rate,price_mentions_final_2min,timeline_mentions_final_2min,contract_mentions_final_2min,price_timeline_contract_before_dropoff,roi_calculation_presented,average_monologue_length,longest_monologue_length,extended_monologues_count,short_monologues,medium_monologues,long_monologues,very_long_monologues,total_interruptions,interruption_rate,interruption_pattern,conversation_balance,script_adherence,stages_skipped,stages_out_of_order,premature_closing_attempt,name_used_first_minute,name_usage_count,rapport_elements_count,tone_assessment,personal_greeting,common_ground_established,sentiment_progression,sentiment_opening,sentiment_early_middle,sentiment_late_middle,sentiment_closing,notable_sentiment_shifts,customer_frustrations,empathy_responses,empathy_response_rate,total_call_duration,disconnect_stage,hang_up_initiated_by,time_in_final_stage,commitment_type,commitment_clarity,assumptive_language_used,full_sale_closed,payment_info_collected,followup_scheduled,call_result_tag,primary_disconnect_reason
135.0,874,1.0,0,0.0,4,3,1,11,1,6,8,4,1,175,16,0,2,1,0,7,4.2,36,41.3,58.7,2,7.0,4.0,3.0,0.0,1,22,1.0,1.0,77,14,0,0,59.0,1,0,0,0,1573,1.0,1.0,0.0,100.0,0.0,6.0,0,6.0,0,3.0,9.0,6.0,17.0,8.0,5.0,0.0,1.0,0.0,2,0,1,271,552,0,1,3.0,5,15,1,1,1,8,23,25,68,2197,10,1.0,100.0,639.0,114,0,109.0,33,0,0,0,0,1,8,354
130.0,251,1.0,0,0.0,3,1,1,11,1,6,3,4,1,57,10,0,2,1,0,11,2.2,45,47.4,52.6,2,1.0,1.0,0.0,0.0,7,0,1.0,6.0,82,25,14,2,32.0,1,1,2,0,1546,7.0,0.0,0.0,0.0,2.0,0.0,0,2.0,0,2.69,6.0,1.0,7.0,5.0,1.0,0.0,1.0,0.38,2,3,4,238,500,0,0,0.0,1,11,1,0,1,26,13,15,18,1832,59,0.0,0.0,157.0,114,9,18.0,47,2,0,0,0,0,5,102
264.0,625,4.0,1,2.0,3,1,1,3,0,6,6,4,5,51,16,0,2,1,0,6,4.4,36,60.0,40.0,2,5.0,5.0,0.0,0.0,7,0,0.0,2.0,2,25,4,0,115.0,1,1,2,1,1510,2.0,2.0,0.0,100.0,0.0,0.0,0,0.0,0,2.5,7.0,2.0,10.0,6.0,2.0,0.0,1.0,0.16,2,3,1,368,106,0,1,2.0,4,7,1,0,1,8,58,70,62,2241,37,0.0,0.0,381.0,104,0,60.0,47,2,0,0,0,0,3,245
374.0,899,1.0,0,0.0,1,0,1,3,3,6,6,4,5,175,2,0,2,1,1,4,4.4,36,17.54,82.46,0,5.0,4.0,1.0,0.0,1,0,0.0,0.0,0,14,0,0,21.0,0,0,0,0,719,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,1,2.08,6.0,3.0,35.0,9.0,3.0,0.0,2.0,0.18,2,0,1,134,552,0,1,2.0,1,7,1,0,11,8,23,25,24,2545,0,0.0,0.0,671.0,144,64,18.0,47,2,0,0,0,0,16,513
277.0,886,1.0,0,0.0,1,1,1,3,0,0,2,5,3,175,10,0,2,1,1,2,4.6,67,50.0,50.0,2,11.0,3.0,8.0,0.0,1,22,5.0,0.0,142,6,2,0,8.0,1,0,2,1,825,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,1,4.65,15.0,7.0,10.0,3.0,5.0,2.0,1.0,0.09,2,3,1,171,552,0,1,3.0,4,7,1,0,3,8,23,56,57,419,0,0.0,0.0,655.0,19,39,34.0,47,2,1,0,0,0,1,353
188.0,272,2.0,0,1.0,1,1,1,3,3,3,8,4,1,136,13,0,2,1,1,5,4.4,21,53.33,46.67,2,1.0,1.0,0.0,0.0,7,0,0.0,3.0,3,25,0,0,45.0,0,1,0,0,1546,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.0,6.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,3,3,4,271,168,0,1,3.0,1,7,1,0,1,26,19,70,18,50,46,0.0,0.0,166.0,104,9,26.0,47,2,0,0,0,0,3,245
344.0,681,1.0,0,0.0,1,0,1,3,1,6,2,4,1,175,10,0,0,1,0,10,5.0,67,51.35,48.65,2,7.0,0.0,7.0,0.0,1,22,0.0,7.0,7,25,0,0,24.0,0,1,0,1,1509,7.0,5.0,7.0,71.0,1.0,1.0,0,2.0,0,4.0,10.0,5.0,8.0,7.0,5.0,0.0,0.0,0.0,3,0,1,367,360,0,1,3.0,3,7,1,0,1,26,55,61,18,2397,52,1.0,25.0,361.0,114,9,19.0,47,2,0,0,0,0,9,226
185.0,669,3.0,0,2.0,4,1,1,3,1,6,6,4,1,175,2,0,2,1,0,4,4.4,36,47.83,52.17,2,3.0,1.0,2.0,0.0,1,22,3.0,1.0,116,6,0,0,7.0,1,0,0,1,870,1.0,0.0,0.0,0.0,3.0,1.0,1,5.0,0,5.58,20.0,5.0,4.0,3.0,4.0,1.0,1.0,0.14,2,0,1,111,552,0,1,1.0,4,7,1,0,2,8,23,56,24,2454,1,0.0,0.0,421.0,144,20,93.0,11,3,0,0,0,0,12,393
492.0,716,1.0,0,0.0,1,1,1,3,1,3,2,4,3,175,2,0,2,1,1,2,5.0,67,43.5,56.5,2,13.0,9.0,2.0,2.0,7,0,3.0,3.0,118,14,0,0,5.0,1,1,2,1,771,1.0,0.0,1.0,0.0,1.0,2.0,0,3.0,1,2.24,10.0,4.0,31.0,14.0,4.0,0.0,3.0,0.38,1,4,1,433,299,1,1,4.0,3,7,1,0,2,8,53,63,24,829,0,0.0,0.0,468.0,109,20,85.0,7,1,1,0,0,1,8,414
65.0,954,4.0,3,0.0,3,2,1,17,1,5,3,4,5,175,5,0,1,0,0,14,5.0,67,41.4,58.6,2,11.0,8.0,3.0,0.0,1,22,7.0,1.0,166,25,0,0,25.0,1,1,2,1,458,1.0,1.0,0.0,100.0,0.0,0.0,0,0.0,0,7.76,20.0,9.0,3.0,5.0,7.0,2.0,2.0,0.16,1,0,1,356,346,1,1,3.0,4,7,1,0,2,8,23,25,68,781,0,0.0,0.0,748.0,19,0,28.0,28,3,1,0,0,0,12,352
192.0,34,1.0,0,0.0,1,1,1,3,2,6,3,4,0,175,6,0,2,1,0,14,4.2,36,50.0,50.0,2,14.0,9.0,5.0,0.0,1,22,7.0,2.0,167,2,0,0,171.0,0,0,0,1,525,2.0,0.0,0.0,0.0,1.0,1.0,0,2.0,1,4.0,46.0,5.0,20.0,15.0,3.0,2.0,2.0,0.11,2,3,1,336,225,0,1,5.0,4,7,1,0,2,8,23,63,24,2514,37,0.0,0.0,737.0,19,9,47.0,47,2,1,0,0,0,1,130
419.0,247,2.0,1,0.0,5,3,1,3,1,6,6,4,5,175,2,0,2,1,0,2,4.2,36,49.53,50.47,2,14.0,7.0,7.0,0.0,1,0,3.0,2.0,117,6,0,0,10.0,1,1,2,1,1170,3.0,2.0,3.0,66.67,3.0,3.0,0,6.0,1,4.59,15.0,19.0,24.0,11.0,18.0,1.0,4.0,0.15,1,0,1,433,394,1,1,2.0,4,7,1,0,2,8,23,5,7,830,10,1.0,100.0,1556.0,19,20,186.0,14,0,1,0,0,1,8,160
187.0,877,2.0,1,0.0,3,1,1,3,0,6,6,4,5,175,10,0,2,1,1,4,5.0,67,37.0,63.0,0,10.0,5.0,3.0,2.0,1,0,0.0,5.0,5,25,0,0,17.0,1,1,2,1,1043,3.0,0.0,2.0,0.0,1.0,0.0,0,1.0,0,10.0,29.0,10.0,13.0,10.0,10.0,1.0,0.0,0.0,3,0,1,414,552,0,1,2.0,3,7,1,0,1,8,23,25,18,352,10,0.0,0.0,496.0,113,9,38.0,50,0,0,0,0,0,12,237
42.0,135,2.0,1,0.0,4,2,1,3,0,3,6,4,1,175,10,0,0,1,0,4,4.2,36,33.33,66.67,0,3.0,3.0,0.0,0.0,7,0,10.0,9.0,24,6,0,2,25.0,1,1,0,1,259,6.0,6.0,6.0,100.0,3.0,1.0,1,5.0,0,3.27,25.0,6.0,38.0,8.0,4.0,2.0,4.0,0.19,2,0,1,314,552,1,1,4.0,5,15,1,1,2,26,23,56,57,1930,56,2.0,40.0,1262.0,19,20,442.0,33,0,1,0,0,1,8,130
79.0,718,1.0,0,0.0,1,1,1,3,0,6,2,4,1,175,10,0,2,1,0,14,4.4,21,33.33,66.67,0,0.0,0.0,0.0,0.0,7,6,0.0,0.0,0,14,0,0,20.0,0,1,2,0,1546,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,6.0,6.0,2.0,0.0,0.0,2.0,0.0,1.0,1.28,1,0,4,76,552,0,1,2.0,3,7,1,0,11,8,68,70,83,1785,0,0.0,0.0,47.0,51,58,9.0,47,2,0,0,0,0,6,460
149.0,442,4.0,2,1.0,1,3,1,11,3,6,2,4,5,175,17,0,2,1,0,14,3.6,51,0.0,100.0,0,0.0,0.0,0.0,0.0,7,0,0.0,0.0,0,14,4,0,5.0,1,1,2,1,864,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,24.0,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,4,84,552,0,1,3.0,1,7,1,0,11,8,23,25,24,1707,0,0.0,0.0,24.0,58,0,24.0,33,0,0,0,0,1,8,126
104.0,387,2.0,0,1.0,1,1,1,3,1,6,6,4,1,175,16,0,2,1,1,4,5.0,67,38.5,61.5,0,1.0,1.0,0.0,0.0,7,0,1.0,0.0,76,6,0,2,15.0,1,0,2,1,51,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.625,3.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,3,0,1,299,552,0,1,3.0,4,15,1,0,11,23,68,70,83,2545,0,0.0,0.0,45.0,32,39,5.0,47,2,0,0,0,0,2,353
242.0,1058,3.0,1,1.0,1,1,1,11,0,2,6,5,5,175,16,0,0,1,0,2,4.4,22,50.0,50.0,2,1.0,1.0,0.0,0.0,7,0,0.0,1.0,1,25,0,0,14.0,1,1,2,1,1329,1.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0,5.5,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3,3,4,122,552,0,1,4.0,3,7,1,0,1,8,68,70,18,390,10,0.0,0.0,89.0,32,9,9.0,47,2,0,0,0,0,2,460
249.0,721,1.0,0,0.0,1,0,1,17,3,6,6,4,5,175,2,0,2,1,1,4,2.4,45,50.0,50.0,2,10.0,5.0,2.0,3.0,1,0,0.0,0.0,0,14,0,0,8.0,0,0,0,1,825,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,4.0,15.0,4.0,5.0,5.0,3.0,1.0,0.0,0.0,3,4,1,415,552,0,1,2.0,4,7,1,0,11,8,23,25,24,2545,0,0.0,0.0,472.0,102,39,125.0,47,2,0,0,0,0,3,353
184.0,401,1.0,0,0.0,0,1,1,3,3,6,2,4,5,175,10,0,2,1,0,4,5.0,67,53.33,46.67,2,6.0,3.0,3.0,0.0,7,0,2.0,1.0,98,25,2,2,12.0,1,0,2,1,454,1.0,1.0,0.0,100.0,0.0,0.0,0,0.0,0,3.0,12.0,2.0,8.0,4.0,1.0,1.0,0.0,0.0,3,3,1,122,552,0,1,2.0,3,7,1,0,1,8,58,70,24,622,0,0.0,0.0,219.0,32,0,56.0,47,3,0,0,0,0,12,245
86.0,628,1.0,0,0.0,0,1,1,17,1,6,8,4,1,175,2,0,2,1,0,2,4.4,36,42.42,57.58,2,9.0,5.0,4.0,0.0,1,22,2.0,0.0,97,6,0,0,10.0,1,1,2,1,1161,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5.0,19.0,4.0,5.0,7.0,3.0,1.0,1.0,0.16,2,0,1,368,552,0,1,3.0,5,7,1,0,2,8,58,56,57,565,37,0.0,0.0,384.0,114,75,119.0,47,2,0,0,0,0,3,460
145.0,406,1.0,0,0.0,1,1,1,17,3,6,6,4,5,175,10,0,2,1,0,11,5.0,67,43.24,56.76,2,6.0,2.0,3.0,1.0,7,0,1.0,0.0,76,14,0,0,9.0,0,0,0,1,1264,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.33,5.0,0.0,11.0,10.0,0.0,0.0,1.0,0.27,2,3,2,426,552,0,1,3.0,4,7,1,0,11,8,23,70,24,2545,0,0.0,0.0,221.0,104,75,106.0,47,2,0,0,0,0,3,460
103.0,111,1.0,0,0.0,0,1,1,3,3,6,1,4,1,0,10,0,2,1,0,2,4.2,20,40.0,60.0,2,9.0,9.0,0.0,0.0,7,19,0.0,1.0,1,25,0,0,37.0,0,0,0,1,1264,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5.0,45.0,1.0,10.0,3.0,1.0,0.0,0.0,0.0,3,0,1,312,190,0,1,3.0,4,15,1,0,1,8,23,70,18,1570,0,0.0,0.0,121.0,53,9,45.0,47,2,0,0,0,0,2,245
176.0,214,1.0,0,0.0,1,1,1,11,1,6,2,4,1,175,5,0,2,1,0,5,2.6,6,37.5,62.5,0,1.0,1.0,0.0,0.0,7,0,0.0,1.0,1,25,0,0,39.0,1,1,2,0,461,1.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0,2.7,6.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,3,0,4,121,552,0,1,7.0,3,7,1,0,1,8,68,70,62,440,0,0.0,0.0,147.0,32,9,41.0,40,3,0,0,0,1,2,373
111.0,214,1.0,0,0.0,1,1,1,3,1,0,2,5,0,175,6,0,2,1,0,4,4.0,36,0.0,100.0,0,2.0,1.0,1.0,0.0,1,0,0.0,0.0,0,14,0,0,34.0,1,0,0,0,718,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,94.0,94.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,1,154,552,0,1,4.0,4,15,1,0,2,8,68,70,83,16,0,0.0,0.0,147.0,32,58,15.0,47,2,0,0,0,0,2,353
176.0,591,3.0,0,2.0,1,1,1,11,1,6,8,4,5,175,2,0,2,1,0,3,5.0,67,51.52,48.48,2,11.0,11.0,0.0,0.0,1,0,0.0,0.0,0,14,2,0,182.0,1,1,2,1,482,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.44,7.0,1.0,3.0,12.0,1.0,0.0,0.0,0.0,3,3,1,145,227,0,1,7.0,5,15,1,1,11,8,23,52,54,2545,0,0.0,0.0,350.0,114,64,29.0,47,2,0,0,0,0,16,484
96.0,100,2.0,1,0.0,0,1,1,1,1,6,3,4,1,175,10,0,2,1,0,2,5.0,67,27.27,72.73,0,3.0,3.0,0.0,0.0,7,0,0.0,0.0,0,14,0,0,29.0,1,1,0,1,934,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,12.0,0.0,40.0,0.0,0.0,0.0,5.0,2.53,0,0,4,299,177,0,1,2.0,4,7,1,0,1,26,68,70,68,1672,22,0.0,0.0,119.0,32,9,119.0,47,2,0,0,0,0,2,353
127.0,497,1.0,0,0.0,1,3,1,3,3,6,8,4,1,175,10,0,2,1,0,4,5.0,67,39.13,60.87,0,4.0,4.0,0.0,0.0,1,0,0.0,1.0,1,25,0,0,15.0,1,1,2,0,1546,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,3.4,11.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,3,0,1,245,190,0,1,4.0,3,7,1,0,1,8,58,70,68,605,10,0.0,0.0,274.0,104,9,204.0,47,2,0,0,0,0,3,245
102.0,605,1.0,0,0.0,1,3,1,3,3,6,1,4,1,175,15,0,2,2,0,4,5.0,67,20.63,79.37,0,11.0,7.0,4.0,0.0,7,0,2.0,1.0,98,25,0,0,21.0,0,1,0,1,1322,1.0,1.0,1.0,100.0,0.0,1.0,0,1.0,0,1.48,6.0,1.0,43.0,6.0,1.0,0.0,35.0,5.8,0,0,1,368,451,0,1,2.0,3,7,1,0,1,8,58,70,62,2264,10,1.0,100.0,362.0,114,0,126.0,47,2,0,0,0,0,3,393
314.0,546,1.0,0,0.0,1,2,1,3,1,2,4,5,3,175,13,0,2,1,0,4,5.0,67,43.9,56.1,2,2.0,2.0,0.0,0.0,7,0,0.0,5.0,5,25,0,0,55.0,1,0,0,0,972,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.65,8.0,6.0,19.0,5.0,5.0,0.0,2.0,0.38,2,3,4,116,190,1,1,5.0,3,7,1,0,1,26,19,70,18,1219,55,0.0,0.0,314.0,32,0,97.0,47,2,0,0,0,0,9,98
117.0,755,2.0,0,1.0,4,1,1,3,1,6,6,4,1,175,10,0,2,1,0,4,3.8,49,48.84,51.16,2,8.0,5.0,3.0,0.0,1,0,0.0,0.0,0,14,0,0,19.0,1,1,2,1,1348,0.0,0.0,0.0,0.0,4.0,1.0,0,5.0,0,3.09,10.0,3.0,12.0,7.0,3.0,0.0,0.0,0.0,3,4,1,375,552,0,1,2.0,4,7,1,0,11,8,23,25,24,2545,0,0.0,0.0,390.0,114,35,128.0,47,2,0,0,0,0,3,353
139.0,592,1.0,0,0.0,1,1,1,17,1,6,8,4,1,175,13,1,2,1,0,14,2.6,42,48.0,52.0,2,8.0,6.0,2.0,0.0,1,22,0.0,3.0,3,25,11,0,25.0,0,0,0,1,1188,3.0,2.0,2.0,67.0,0.0,0.0,0,0.0,1,17.0,58.0,4.0,8.0,1.0,3.0,1.0,0.0,0.0,3,4,1,103,398,0,1,1.0,3,7,1,0,1,8,58,70,18,629,46,0.0,0.0,351.0,114,9,102.0,47,2,0,0,0,0,3,245
126.0,463,1.0,0,0.0,1,1,1,3,1,6,3,4,5,175,2,0,2,1,0,4,5.0,67,35.0,65.0,0,3.0,1.0,2.0,0.0,7,0,0.0,12.0,12,25,0,2,10.0,0,1,2,1,1146,12.0,5.0,1.0,42.0,7.0,0.0,0,7.0,0,1.0,3.0,0.0,37.0,2.0,0.0,0.0,9.0,2.0,0,1,4,124,190,0,1,3.0,3,7,1,0,11,26,55,70,62,1738,55,3.0,60.0,252.0,32,9,69.0,47,2,0,0,0,0,2,245
168.0,394,1.0,0,0.0,1,1,1,3,3,3,6,4,5,175,10,0,2,1,0,2,5.0,67,34.04,65.96,0,24.0,20.0,4.0,0.0,7,0,18.0,5.0,72,25,0,0,10.0,1,1,2,1,1309,5.0,1.0,5.0,20.0,10.0,2.0,0,12.0,1,5.0,25.0,24.0,19.0,20.0,30.0,24.0,10.0,0.28,1,0,2,433,552,0,1,2.0,4,7,1,0,1,8,23,25,68,738,10,0.0,0.0,2162.0,19,43,912.0,47,2,1,0,0,0,1,304
232.0,1106,1.0,0,0.0,1,3,1,3,0,8,2,4,1,175,18,0,2,2,0,4,5.0,67,40.0,60.0,2,4.0,2.0,2.0,0.0,1,22,1.0,4.0,80,25,0,0,11.0,1,0,0,0,96,5.0,0.0,0.0,0.0,0.0,3.0,0,3.0,0,12.0,93.0,5.0,20.0,10.0,4.0,1.0,0.0,0.0,3,0,1,292,552,1,1,5.0,4,7,1,0,2,26,23,5,62,2210,62,0.0,0.0,799.0,109,9,391.0,15,3,1,0,0,1,5,161
226.0,341,2.0,0,1.0,1,1,1,3,1,6,6,4,5,175,2,0,2,1,0,4,3.2,52,47.29,52.71,2,18.0,9.0,6.0,3.0,1,22,9.0,0.0,188,6,0,0,13.0,1,1,2,1,825,0.0,0.0,0.0,0.0,3.0,1.0,1,5.0,1,6.0,10.0,17.0,30.0,35.0,25.0,17.0,4.0,0.13,2,0,2,433,552,0,1,2.0,5,7,1,0,3,8,23,56,57,296,0,0.0,0.0,1901.0,113,75,191.0,49,0,1,0,0,0,1,353
65.0,804,1.0,0,0.0,3,2,1,17,1,3,3,4,1,116,17,0,1,0,0,14,4.0,58,0.0,100.0,0,0.0,0.0,0.0,0.0,7,0,0.0,0.0,0,14,0,0,20.0,1,1,2,0,75,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,56.0,56.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0,4,69,449,0,1,5.0,3,7,1,0,11,8,68,70,83,1706,0,0.0,0.0,56.0,114,75,26.0,47,2,0,0,0,0,6,460
84.0,1067,1.0,0,0.0,0,1,1,3,1,6,8,4,1,94,10,1,2,2,0,4,2.0,43,0.0,100.0,0,0.0,0.0,0.0,0.0,6,0,0.0,0.0,0,14,10,0,15.0,0,0,0,0,1546,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,4,177,190,0,0,0.0,0,6,0,0,11,8,23,25,24,1785,0,0.0,0.0,9.0,50,58,9.0,47,2,0,0,0,0,6,460
106.0,231,1.0,0,0.0,0,0,1,3,1,6,8,4,1,128,2,0,2,1,0,4,4.2,36,45.16,54.84,2,6.0,6.0,0.0,0.0,1,22,0.0,0.0,0,14,0,0,24.0,1,1,2,0,75,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,4.0,6.0,2.0,10.0,5.0,2.0,0.0,0.0,0.0,3,3,1,116,552,0,1,4.0,1,7,1,0,11,8,23,25,24,1744,0,0.0,0.0,151.0,32,9,25.0,47,2,0,0,0,0,2,460
323.0,956,1.0,0,0.0,4,1,1,3,3,3,8,4,1,114,5,0,2,2,0,3,3.6,51,0.0,100.0,0,0.0,0.0,0.0,0.0,7,0,0.0,0.0,0,14,14,6,15.0,0,0,0,0,1546,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,16.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,4,1,203,0,0,0.0,0,7,0,0,11,8,23,25,24,1786,0,0.0,0.0,75.0,68,75,56.0,47,2,0,0,0,0,6,209
195.0,697,1.0,0,0.0,3,1,1,3,3,6,6,4,5,175,2,0,2,1,0,4,4.0,58,0.0,100.0,0,0.0,0.0,0.0,0.0,6,0,0.0,0.0,0,23,14,0,2.0,0,0,0,1,1133,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.5,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,3,0,4,17,190,0,1,5.0,3,7,1,0,10,22,50,52,54,1785,0,0.0,0.0,45.0,58,30,45.0,47,2,0,0,0,0,6,353
107.0,804,1.0,0,0.0,3,1,1,3,0,6,8,4,1,175,10,0,2,1,0,4,4.4,0,40.0,60.0,2,2.0,2.0,0.0,0.0,7,0,0.0,1.0,1,25,0,0,11.0,1,1,2,1,516,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17.0,26.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3,0,1,299,552,0,1,4.0,3,7,1,0,1,8,49,51,18,1803,0,0.0,0.0,56.0,32,9,8.0,47,2,0,0,0,0,2,245
95.0,150,1.0,0,0.0,4,1,1,3,1,8,8,4,5,175,10,0,2,1,0,4,5.0,67,43.0,57.0,2,4.0,3.0,1.0,0.0,1,22,2.0,1.0,98,14,0,0,11.0,1,1,2,1,506,2.0,2.0,1.0,100.0,0.0,0.0,0,0.0,1,3.0,12.0,7.0,15.0,5.0,6.0,1.0,4.0,0.19,1,0,1,318,552,0,1,4.0,4,15,1,0,2,8,23,63,24,122,37,2.0,100.0,1295.0,104,0,885.0,40,1,0,0,0,1,8,393
79.0,794,2.0,0,1.0,0,3,1,3,0,6,6,4,1,175,17,0,2,1,0,14,5.0,67,0.0,100.0,0,0.0,0.0,0.0,0.0,6,0,0.0,0.0,0,23,0,0,40.0,1,1,2,0,1546,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17.0,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,4,83,190,0,1,3.0,1,7,1,0,10,22,50,52,54,1785,0,0.0,0.0,55.0,51,0,15.0,47,2,0,0,0,0,6,15
114.0,154,2.0,0,1.0,4,2,1,11,1,6,6,4,5,175,2,0,2,1,0,4,4.4,36,37.8,62.2,0,6.0,6.0,0.0,0.0,7,0,0.0,1.0,1,25,2,0,4.0,1,1,2,1,473,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.17,3.0,0.0,21.0,1.0,0.0,0.0,1.0,0.46,2,0,1,299,552,0,1,2.0,5,7,1,0,1,5,49,51,53,1290,10,0.0,0.0,130.0,32,9,30.0,47,2,0,0,0,0,2,245
103.0,905,4.0,0,3.0,1,1,1,3,3,8,2,4,5,175,10,0,4,1,0,2,5.0,67,37.5,62.5,0,0.0,0.0,0.0,0.0,7,0,1.0,1.0,77,25,14,0,7.0,1,1,2,0,67,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0,4.0,10.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,3,0,4,211,190,0,1,2.0,4,11,1,0,1,26,68,70,18,1647,10,0.0,0.0,68.0,104,9,10.0,47,2,0,0,0,0,5,245
91.0,809,2.0,1,0.0,0,1,1,15,1,5,3,4,2,42,17,2,1,0,3,14,5.0,67,50.0,50.0,2,5.0,1.0,4.0,0.0,7,0,2.0,5.0,102,25,0,0,18.0,1,0,2,1,1331,5.0,1.0,3.0,20.0,7.0,1.0,1,9.0,0,7.0,22.0,10.0,9.0,2.0,5.0,5.0,4.0,0.0,1,3,1,139,390,0,1,2.0,3,11,1,0,1,8,19,25,68,391,49,1.0,25.0,467.0,19,9,42.0,47,3,1,0,0,0,12,130
118.0,635,1.0,0,0.0,0,2,1,3,2,6,4,4,3,175,10,0,2,2,0,4,5.0,67,16.67,83.33,0,0.0,0.0,0.0,0.0,7,0,0.0,0.0,0,14,14,0,2.0,1,1,2,1,1360,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,6.5,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3,0,4,38,190,0,1,2.0,3,11,1,0,11,8,23,70,83,2545,0,0.0,0.0,39.0,50,0,39.0,47,2,0,0,0,0,6,2
252.0,214,3.0,0,2.0,0,1,1,3,1,6,2,4,1,4,17,0,0,1,0,3,3.2,42,47.06,52.94,2,1.0,1.0,0.0,0.0,7,0,1.0,0.0,76,6,0,0,25.0,1,0,0,0,151,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.11,7.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,3,3,4,303,281,0,1,3.0,5,15,1,0,11,23,23,70,83,2545,0,0.0,0.0,147.0,32,43,87.0,47,2,0,0,0,0,2,460
208.0,214,1.0,0,0.0,3,2,1,11,0,6,3,4,5,175,16,0,2,1,1,3,4.4,36,41.67,58.33,2,6.0,6.0,0.0,0.0,7,0,0.0,0.0,0,14,0,0,6.0,1,0,0,1,844,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5.0,9.0,4.0,2.0,1.0,4.0,0.0,0.0,0.0,3,0,1,299,552,0,1,3.0,4,7,1,0,11,8,68,70,24,2545,0,0.0,0.0,147.0,32,9,64.0,47,2,0,0,0,0,2,460
